is_best_seller,total_products,avg_price,avg_stars,avg_reviews,avg_bought_last_month,avg_popularity_score
False,1417816,43.45745876756928,3.9965393958031226,167.90392194755879,128.86192566595383,4.351038005349411
True,8520,29.721798122065728,4.494037558685446,2318.6285211267605,2325.3638497652582,10.952490822695172
